#,Date Time,Temp C ,RH % ,CO2_1 ppm,CO2_2 ppm
2145,04/20/10 10:28:00  AM,21.939,37.998,650.8,675.8
2146,04/20/10 10:30:00  AM,21.939,37.998,656.9,671.6
2147,04/20/10 10:32:00  AM,21.939,37.998,645.3,667.3
2148,04/20/10 10:34:00  AM,21.915,37.996,643.5,663
2149,04/20/10 10:36:00  AM,21.915,37.93,642.9,658.7
2150,04/20/10 10:38:00  AM,21.915,37.93,644.7,655.7
2151,04/20/10 10:40:00  AM,21.915,37.93,627.6,651.4
2152,04/20/10 10:42:00  AM,21.891,37.928,630.6,647.1
2153,04/20/10 10:44:00  AM,21.891,37.928,630.6,643.5
2154,04/20/10 10:46:00  AM,21.891,37.895,626.4,639.2
2155,04/20/10 10:48:00  AM,21.867,37.892,622.1,635.5
2156,04/20/10 10:50:00  AM,21.867,37.892,615.4,631.3
2157,04/20/10 10:52:00  AM,21.867,37.86,608.7,627.6
2158,04/20/10 10:54:00  AM,21.867,37.86,612.3,623.9
2159,04/20/10 10:56:00  AM,21.867,37.86,611.1,620.9
2160,04/20/10 10:58:00  AM,21.867,37.86,605,617.8
2161,04/20/10 11:00:00  AM,21.843,37.857,609.3,615.4
2162,04/20/10 11:02:00  AM,21.843,37.857,604.4,612.9
2163,04/20/10 11:04:00  AM,21.843,37.857,600.1,610.5
2164,04/20/10 11:06:00  AM,21.843,37.857,590.4,607.4
2165,04/20/10 11:08:00  AM,21.819,37.822,585.5,604.4
2166,04/20/10 11:10:00  AM,21.819,37.822,589.1,601.3
2167,04/20/10 11:12:00  AM,21.819,37.789,584.2,598.9
2168,04/20/10 11:14:00  AM,21.819,37.789,584.2,595.8
2169,04/20/10 11:16:00  AM,21.819,37.822,582.4,592.8
2170,04/20/10 11:18:00  AM,21.819,37.789,584.2,590.4
2171,04/20/10 11:20:00  AM,21.795,37.787,583,587.9
2172,04/20/10 11:22:00  AM,21.795,37.787,576.9,585.5
2173,04/20/10 11:24:00  AM,21.795,37.787,578.1,583
2174,04/20/10 11:26:00  AM,21.795,37.754,578.1,580.6
2175,04/20/10 11:28:00  AM,21.795,37.787,574.5,578.1
2176,04/20/10 11:30:00  AM,21.795,37.754,574.5,576.3
2177,04/20/10 11:32:00  AM,21.772,37.719,572.6,573.9
2178,04/20/10 11:34:00  AM,21.772,37.752,570.2,571.4
2179,04/20/10 11:36:00  AM,21.772,37.719,569.6,569.6
2180,04/20/10 11:38:00  AM,21.772,37.719,563.5,567.8
2181,04/20/10 11:40:00  AM,21.772,37.719,566.5,565.3
2182,04/20/10 11:42:00  AM,21.772,37.719,559.2,562.9
2183,04/20/10 11:44:00  AM,21.748,37.651,556.2,560.4
2184,04/20/10 11:46:00  AM,21.748,37.651,560.4,558.6
2185,04/20/10 11:48:00  AM,21.748,37.651,557.4,556.2
2186,04/20/10 11:50:00  AM,21.748,37.651,553.7,554.3
2187,04/20/10 11:52:00  AM,21.748,37.651,553.7,551.9
2188,04/20/10 11:54:00  AM,21.724,37.648,551.3,549.5
2189,04/20/10 11:56:00  AM,21.724,37.616,546.4,547.6
2190,04/20/10 11:58:00  AM,21.724,37.616,546.4,545.2
2191,04/20/10 12:00:00  PM,21.724,37.648,543.3,543.3
2192,04/20/10 12:02:00  PM,21.724,37.616,543.3,541.5
2193,04/20/10 12:04:00  PM,21.724,37.583,537.2,540.3
2194,04/20/10 12:06:00  PM,21.7,37.58,544,539.1
2195,04/20/10 12:08:00  PM,21.7,37.58,542.1,537.2
2196,04/20/10 12:10:00  PM,21.7,37.58,540.3,536
2197,04/20/10 12:12:00  PM,21.7,37.548,538.5,534.8
2198,04/20/10 12:14:00  PM,21.7,37.548,535.4,533
2199,04/20/10 12:16:00  PM,21.7,37.548,537.2,531.1
2200,04/20/10 12:18:00  PM,21.7,37.515,539.1,529.9
2201,04/20/10 12:20:00  PM,21.676,37.545,537.9,529.3
2202,04/20/10 12:22:00  PM,21.676,37.512,538.5,528.1
2203,04/20/10 12:24:00  PM,21.676,37.512,540.3,526.9
2204,04/20/10 12:26:00  PM,21.676,37.512,540.3,525.6
2205,04/20/10 12:28:00  PM,21.676,37.512,536,524.4
2206,04/20/10 12:30:00  PM,21.676,37.512,534.2,523.2
2207,04/20/10 12:32:00  PM,21.676,37.48,533.6,522
2208,04/20/10 12:34:00  PM,21.676,37.48,534.2,521.4
2209,04/20/10 12:36:00  PM,21.676,37.447,535.4,520.1
2210,04/20/10 12:38:00  PM,21.676,37.447,525.6,518.9
2211,04/20/10 12:40:00  PM,21.676,37.447,525,517.7
2212,04/20/10 12:42:00  PM,21.676,37.447,526.3,516.5
2213,04/20/10 12:44:00  PM,21.676,37.447,529.3,514.7
2214,04/20/10 12:46:00  PM,21.676,37.447,526.3,513.4
2215,04/20/10 12:48:00  PM,21.676,37.414,524.4,512.2
2216,04/20/10 12:50:00  PM,21.676,37.414,517.7,511
2217,04/20/10 12:52:00  PM,21.676,37.381,518.3,509.2
2218,04/20/10 12:54:00  PM,21.676,37.381,519.5,507.9
2219,04/20/10 12:56:00  PM,21.676,37.381,521.4,506.7
2220,04/20/10 12:58:00  PM,21.676,37.381,517.1,505.5
2221,04/20/10 01:00:00  PM,21.676,37.381,516.5,504.9
2222,04/20/10 01:02:00  PM,21.676,37.349,517.1,503.7
2223,04/20/10 01:04:00  PM,21.676,37.349,516.5,502.4
2224,04/20/10 01:06:00  PM,21.676,37.316,511,501.2
2225,04/20/10 01:08:00  PM,21.676,37.316,509.2,500.6
2226,04/20/10 01:10:00  PM,21.676,37.316,510.4,499.4
2227,04/20/10 01:12:00  PM,21.652,37.28,510.4,498.8
2228,04/20/10 01:14:00  PM,21.652,37.248,504.9,497.6
2229,04/20/10 01:16:00  PM,21.676,37.283,506.1,496.3
2230,04/20/10 01:18:00  PM,21.676,37.283,503.1,495.1
2231,04/20/10 01:20:00  PM,21.652,37.248,498.2,493.3
2232,04/20/10 01:22:00  PM,21.652,37.248,499.4,492.1
2233,04/20/10 01:24:00  PM,21.652,37.248,504.3,490.8
2234,04/20/10 01:26:00  PM,21.652,37.215,503.1,489.6
2235,04/20/10 01:28:00  PM,21.652,37.248,503.7,489
2236,04/20/10 01:30:00  PM,21.652,37.182,499.4,487.8
2237,04/20/10 01:32:00  PM,21.652,37.182,499.4,486.6
2238,04/20/10 01:34:00  PM,21.652,37.182,497.6,485.3
2239,04/20/10 01:36:00  PM,21.652,37.182,499.4,484.1
2240,04/20/10 01:38:00  PM,21.652,37.182,502.4,482.9
2241,04/20/10 01:40:00  PM,21.652,37.149,501.2,482.3
2242,04/20/10 01:42:00  PM,21.652,37.149,501.2,481.7
2243,04/20/10 01:44:00  PM,21.652,37.116,498.2,481.1
2244,04/20/10 01:46:00  PM,21.652,37.116,496.3,479.9
2245,04/20/10 01:48:00  PM,21.652,37.116,493.3,478.6
2246,04/20/10 01:50:00  PM,21.652,37.018,501.2,478
2247,04/20/10 01:52:00  PM,21.652,36.919,493.3,476.8
2248,04/20/10 01:54:00  PM,21.676,36.856,494.5,476.2
2249,04/20/10 01:56:00  PM,21.676,36.823,499.4,475
2250,04/20/10 01:58:00  PM,21.676,36.856,496.3,473.7
2251,04/20/10 02:00:00  PM,21.676,36.856,489.6,473.1
2252,04/20/10 02:02:00  PM,21.676,36.856,492.7,472.5
2253,04/20/10 02:04:00  PM,21.676,36.79,493.3,471.9
2254,04/20/10 02:06:00  PM,21.676,36.79,496.3,471.3
2255,04/20/10 02:08:00  PM,21.676,36.79,495.7,470.7
2256,04/20/10 02:10:00  PM,21.676,36.79,490.2,470.1
2257,04/20/10 02:12:00  PM,21.676,36.79,489.6,469.5
2258,04/20/10 02:14:00  PM,21.652,36.755,488.4,468.9
2259,04/20/10 02:16:00  PM,21.652,36.788,493.3,468.3
2260,04/20/10 02:18:00  PM,21.652,36.788,494.5,468.3
2261,04/20/10 02:20:00  PM,21.652,36.788,488.4,468.3
2262,04/20/10 02:22:00  PM,21.652,36.755,486.6,467.6
2263,04/20/10 02:24:00  PM,21.652,36.755,491.5,467
2264,04/20/10 02:26:00  PM,21.652,36.788,491.5,467
2265,04/20/10 02:28:00  PM,21.628,36.72,488.4,466.4
2266,04/20/10 02:30:00  PM,21.652,36.755,486.6,466.4
2267,04/20/10 02:32:00  PM,21.652,36.722,488.4,465.8
2268,04/20/10 02:34:00  PM,21.652,36.755,486,465.8
2269,04/20/10 02:36:00  PM,21.652,36.722,489.6,465.2
2270,04/20/10 02:38:00  PM,21.652,36.722,486.6,465.2
2271,04/20/10 02:40:00  PM,21.676,36.725,490.8,465.2
2272,04/20/10 02:42:00  PM,21.676,36.692,486.6,465.2
2273,04/20/10 02:44:00  PM,21.676,36.725,491.5,465.2
2274,04/20/10 02:46:00  PM,21.676,36.758,486.6,465.2
2275,04/20/10 02:48:00  PM,21.676,36.758,492.7,465.2
2276,04/20/10 02:50:00  PM,21.676,36.79,490.8,465.2
2277,04/20/10 02:52:00  PM,21.676,36.79,486,464.6
2278,04/20/10 02:54:00  PM,21.676,36.79,487.8,464.6
2279,04/20/10 02:56:00  PM,21.676,36.758,492.7,464.6
2280,04/20/10 02:58:00  PM,21.676,36.758,489.6,465.2
2281,04/20/10 03:00:00  PM,21.676,36.758,488.4,464.6
2282,04/20/10 03:02:00  PM,21.676,36.758,486.6,464.6
2283,04/20/10 03:04:00  PM,21.676,36.725,484.7,464.6
2284,04/20/10 03:06:00  PM,21.676,36.725,486,464.6
2285,04/20/10 03:08:00  PM,21.676,36.725,487.8,464.6
2286,04/20/10 03:10:00  PM,21.676,36.725,485.3,464
2287,04/20/10 03:12:00  PM,21.676,36.725,491.5,464
2288,04/20/10 03:14:00  PM,21.676,36.692,491.5,464.6
2289,04/20/10 03:16:00  PM,21.676,36.692,484.7,464
2290,04/20/10 03:18:00  PM,21.676,36.659,483.5,464
2291,04/20/10 03:20:00  PM,21.676,36.659,480.5,463.4
2292,04/20/10 03:22:00  PM,21.676,36.659,483.5,463.4
2293,04/20/10 03:24:00  PM,21.676,36.659,477.4,463.4
2294,04/20/10 03:26:00  PM,21.676,36.659,481.7,463.4
2295,04/20/10 03:28:00  PM,21.652,36.657,483.5,463.4
2296,04/20/10 03:30:00  PM,21.676,36.626,482.9,462.8
2297,04/20/10 03:32:00  PM,21.652,36.657,478,462.8
2298,04/20/10 03:34:00  PM,21.676,36.626,486,462.8
2299,04/20/10 03:36:00  PM,21.676,36.659,485.3,462.8
2300,04/20/10 03:38:00  PM,21.676,36.593,486.6,463.4
2301,04/20/10 03:40:00  PM,21.676,36.593,478.6,463.4
2302,04/20/10 03:42:00  PM,21.676,36.626,479.9,462.8
2303,04/20/10 03:44:00  PM,21.676,36.593,486.6,462.8
2304,04/20/10 03:46:00  PM,21.676,36.593,484.7,463.4
2305,04/20/10 03:48:00  PM,21.676,36.593,478,462.8
2306,04/20/10 03:50:00  PM,21.676,36.593,473.7,462.8
2307,04/20/10 03:52:00  PM,21.676,36.593,479.9,462.1
2308,04/20/10 03:54:00  PM,21.676,36.593,479.9,462.1
2309,04/20/10 03:56:00  PM,21.676,36.593,471.9,462.1
2310,04/20/10 03:58:00  PM,21.676,36.593,469.5,461.5
2311,04/20/10 04:00:00  PM,21.676,36.593,473.1,461.5
2312,04/20/10 04:02:00  PM,21.676,36.593,478.6,461.5
2313,04/20/10 04:04:00  PM,21.676,36.593,471.9,461.5
2314,04/20/10 04:06:00  PM,21.676,36.56,477.4,460.9
2315,04/20/10 04:08:00  PM,21.676,36.593,473.7,460.9
2316,04/20/10 04:10:00  PM,21.676,36.56,476.8,460.9
2317,04/20/10 04:12:00  PM,21.676,36.56,475,460.9
2318,04/20/10 04:14:00  PM,21.676,36.528,472.5,460.3
2319,04/20/10 04:16:00  PM,21.676,36.528,471.3,459.7
2320,04/20/10 04:18:00  PM,21.676,36.528,469.5,459.7
2321,04/20/10 04:20:00  PM,21.676,36.528,471.9,459.1
2322,04/20/10 04:22:00  PM,21.676,36.528,474.4,459.1
2323,04/20/10 04:24:00  PM,21.676,36.528,470.7,459.1
2324,04/20/10 04:26:00  PM,21.676,36.528,467.6,457.9
2325,04/20/10 04:28:00  PM,21.676,36.528,466.4,457.9
2326,04/20/10 04:30:00  PM,21.676,36.528,471.9,457.3
2327,04/20/10 04:32:00  PM,21.676,36.528,475,456.7
2328,04/20/10 04:34:00  PM,21.676,36.528,472.5,456.7
2329,04/20/10 04:36:00  PM,21.676,36.495,473.7,456
2330,04/20/10 04:38:00  PM,21.676,36.495,472.5,456
2331,04/20/10 04:40:00  PM,21.676,36.495,472.5,455.4
2332,04/20/10 04:42:00  PM,21.676,36.495,469.5,455.4
2333,04/20/10 04:44:00  PM,21.676,36.495,474.4,454.8
2334,04/20/10 04:46:00  PM,21.676,36.462,470.7,454.2
2335,04/20/10 04:48:00  PM,21.676,36.462,471.9,454.2
2336,04/20/10 04:50:00  PM,21.676,36.462,478.6,454.2
2337,04/20/10 04:52:00  PM,21.676,36.462,467.6,453.6
2338,04/20/10 04:54:00  PM,21.676,36.462,475,453.6
2339,04/20/10 04:56:00  PM,21.676,36.462,468.9,453.6
2340,04/20/10 04:58:00  PM,21.676,36.462,470.7,453
2341,04/20/10 05:00:00  PM,21.676,36.495,470.7,453
2342,04/20/10 05:02:00  PM,21.676,36.462,463.4,452.4
2343,04/20/10 05:04:00  PM,21.676,36.462,467.6,451.8
2344,04/20/10 05:06:00  PM,21.676,36.462,470.7,451.8
2345,04/20/10 05:08:00  PM,21.7,36.464,465.8,451.8
2346,04/20/10 05:10:00  PM,21.676,36.462,463.4,451.2
2347,04/20/10 05:12:00  PM,21.676,36.495,476.8,451.2
2348,04/20/10 05:14:00  PM,21.7,36.464,472.5,451.2
2349,04/20/10 05:16:00  PM,21.676,36.363,469.5,451.2
2350,04/20/10 05:18:00  PM,21.7,36.267,468.9,450.5
2351,04/20/10 05:20:00  PM,21.676,36.199,470.7,450.5
2352,04/20/10 05:22:00  PM,21.676,36.199,467.6,450.5
2353,04/20/10 05:24:00  PM,21.7,36.234,467.6,449.9
2354,04/20/10 05:26:00  PM,21.7,36.267,462.1,449.9
2355,04/20/10 05:28:00  PM,21.7,36.234,464.6,449.3
2356,04/20/10 05:30:00  PM,21.7,36.201,458.5,448.7
2357,04/20/10 05:32:00  PM,21.7,36.201,466.4,448.1
2358,04/20/10 05:34:00  PM,21.7,36.267,468.9,448.1
2359,04/20/10 05:36:00  PM,21.7,36.201,462.1,447.5
2360,04/20/10 05:38:00  PM,21.7,36.168,461.5,447.5
2361,04/20/10 05:40:00  PM,21.7,36.201,460.3,446.9
2362,04/20/10 05:42:00  PM,21.7,36.201,462.1,446.3
2363,04/20/10 05:44:00  PM,21.7,36.201,463.4,445.7
2364,04/20/10 05:46:00  PM,21.7,36.201,464.6,445.7
2365,04/20/10 05:48:00  PM,21.7,36.201,460.3,445.1
2366,04/20/10 05:50:00  PM,21.7,36.201,461.5,445.1
2367,04/20/10 05:52:00  PM,21.7,36.201,463.4,444.4
2368,04/20/10 05:54:00  PM,21.724,36.269,466.4,444.4
2369,04/20/10 05:56:00  PM,21.724,36.335,468.9,444.4
2370,04/20/10 05:58:00  PM,21.7,36.333,468.9,444.4
2371,04/20/10 06:00:00  PM,21.724,36.335,472.5,444.4
2372,04/20/10 06:02:00  PM,21.724,36.335,462.8,444.4
2373,04/20/10 06:04:00  PM,21.724,36.335,470.7,444.4
2374,04/20/10 06:06:00  PM,21.724,36.335,468.9,444.4
2375,04/20/10 06:08:00  PM,21.724,36.335,465.2,444.4
2376,04/20/10 06:10:00  PM,21.724,36.335,469.5,444.4
2377,04/20/10 06:12:00  PM,21.724,36.335,468.3,443.8
2378,04/20/10 06:14:00  PM,21.724,36.335,466.4,443.8
2379,04/20/10 06:16:00  PM,21.724,36.335,461.5,443.8
2380,04/20/10 06:18:00  PM,21.724,36.335,464.6,443.8
2381,04/20/10 06:20:00  PM,21.724,36.335,466.4,443.2
2382,04/20/10 06:22:00  PM,21.724,36.335,460.3,443.2
2383,04/20/10 06:24:00  PM,21.724,36.302,463.4,443.2
2384,04/20/10 06:26:00  PM,21.724,36.335,468.3,443.2
2385,04/20/10 06:28:00  PM,21.724,36.302,464.6,443.2
2386,04/20/10 06:30:00  PM,21.724,36.335,463.4,442.6
2387,04/20/10 06:32:00  PM,21.724,36.335,464.6,442.6
2388,04/20/10 06:34:00  PM,21.724,36.335,465.2,442.6
2389,04/20/10 06:36:00  PM,21.7,36.3,468.9,442.6
2390,04/20/10 06:38:00  PM,21.7,36.333,465.2,443.2
2391,04/20/10 06:40:00  PM,21.7,36.267,462.8,442.6
2392,04/20/10 06:42:00  PM,21.7,36.201,454.8,442.6
2393,04/20/10 06:44:00  PM,21.7,36.135,458.5,442
2394,04/20/10 06:46:00  PM,21.7,36.135,457.9,442
2395,04/20/10 06:48:00  PM,21.7,36.135,459.7,441.4
2396,04/20/10 06:50:00  PM,21.7,36.201,468.9,441.4
2397,04/20/10 06:52:00  PM,21.7,36.3,499.4,442.6
2398,04/20/10 06:54:00  PM,21.724,36.302,507.3,444.4
2399,04/20/10 06:56:00  PM,21.724,36.434,523.2,446.9
2400,04/20/10 06:58:00  PM,21.724,36.401,527.5,449.3
2401,04/20/10 07:00:00  PM,21.748,36.403,527.5,451.8
2402,04/20/10 07:02:00  PM,21.748,36.535,540.3,454.2
2403,04/20/10 07:04:00  PM,21.772,36.57,544.6,457.3
2404,04/20/10 07:06:00  PM,21.772,36.669,545.2,460.9
2405,04/20/10 07:08:00  PM,21.772,36.669,552.5,464
2406,04/20/10 07:10:00  PM,21.795,36.737,555.6,466.4
2407,04/20/10 07:12:00  PM,21.795,36.868,560.4,469.5
2408,04/20/10 07:14:00  PM,21.819,36.838,564.7,471.9
2409,04/20/10 07:16:00  PM,21.819,36.838,577.5,474.4
2410,04/20/10 07:18:00  PM,21.843,36.939,575.7,476.8
2411,04/20/10 07:20:00  PM,21.867,37.072,588.5,479.9
2412,04/20/10 07:22:00  PM,21.867,37.04,589.7,482.9
2413,04/20/10 07:24:00  PM,21.867,37.171,591.6,486
2414,04/20/10 07:26:00  PM,21.891,37.173,592.8,489
2415,04/20/10 07:28:00  PM,21.891,37.14,597.1,492.1
2416,04/20/10 07:30:00  PM,21.915,37.143,597.7,494.5
2417,04/20/10 07:32:00  PM,21.915,37.209,598.3,496.9
2418,04/20/10 07:34:00  PM,21.915,37.209,599.5,500
2419,04/20/10 07:36:00  PM,21.939,37.309,602.6,503.1
2420,04/20/10 07:38:00  PM,21.939,37.309,612.3,505.5
2421,04/20/10 07:40:00  PM,21.939,37.441,618.4,508.5
2422,04/20/10 07:42:00  PM,21.963,37.345,622.1,512.2
2423,04/20/10 07:44:00  PM,21.963,37.41,631.3,515.3
2424,04/20/10 07:46:00  PM,21.963,37.443,634.3,518.3
2425,04/20/10 07:48:00  PM,21.987,37.478,638.6,521.4
2426,04/20/10 07:50:00  PM,21.987,37.577,638,525
2427,04/20/10 07:52:00  PM,22.011,37.481,642.9,528.1
2428,04/20/10 07:54:00  PM,22.011,37.579,645.9,531.1
2429,04/20/10 07:56:00  PM,22.011,37.678,650.8,534.2
2430,04/20/10 07:58:00  PM,22.034,37.614,656.9,537.9
2431,04/20/10 08:00:00  PM,22.034,37.549,651.4,541.5
2432,04/20/10 08:02:00  PM,22.034,37.516,650.8,544
2433,04/20/10 08:04:00  PM,22.034,37.549,642.9,546.4
2434,04/20/10 08:06:00  PM,22.011,37.546,647.7,548.2
2435,04/20/10 08:08:00  PM,22.011,37.546,649,550.7
2436,04/20/10 08:10:00  PM,22.011,37.514,633.7,551.9
2437,04/20/10 08:12:00  PM,22.011,37.514,638.6,553.1
2438,04/20/10 08:14:00  PM,22.011,37.481,636.8,553.7
2439,04/20/10 08:16:00  PM,21.987,37.446,632.5,554.9
2440,04/20/10 08:18:00  PM,21.987,37.446,630.6,555.6
2441,04/20/10 08:20:00  PM,21.987,37.413,620.3,556.2
2442,04/20/10 08:22:00  PM,21.987,37.413,615.4,556.2
2443,04/20/10 08:24:00  PM,21.963,37.377,616,556.2
2444,04/20/10 08:26:00  PM,21.963,37.345,611.7,556.2
2445,04/20/10 08:28:00  PM,21.963,37.345,611.1,556.2
2446,04/20/10 08:30:00  PM,21.939,37.342,603.2,555.6
2447,04/20/10 08:32:00  PM,21.939,37.277,600.7,554.9
2448,04/20/10 08:34:00  PM,21.939,37.277,595.8,554.3
2449,04/20/10 08:36:00  PM,21.939,37.277,600.7,553.1
2450,04/20/10 08:38:00  PM,21.939,37.244,588.5,552.5
2451,04/20/10 08:40:00  PM,21.915,37.209,580.6,551.3
2452,04/20/10 08:42:00  PM,21.915,37.209,574.5,550.1
2453,04/20/10 08:44:00  PM,21.915,37.209,577.5,548.8
2454,04/20/10 08:46:00  PM,21.915,37.209,576.3,547.6
2455,04/20/10 08:48:00  PM,21.891,37.206,581.2,546.4
2456,04/20/10 08:50:00  PM,21.891,37.173,578.1,545.8
2457,04/20/10 08:52:00  PM,21.891,37.14,579.4,545.2
2458,04/20/10 08:54:00  PM,21.891,37.14,579.4,544.6
2459,04/20/10 08:56:00  PM,21.891,37.108,570.2,543.3
2460,04/20/10 08:58:00  PM,21.867,37.105,569.6,542.7
2461,04/20/10 09:00:00  PM,21.867,37.072,569.6,542.1
2462,04/20/10 09:02:00  PM,21.867,37.072,570.2,540.9
2463,04/20/10 09:04:00  PM,21.843,37.07,568.4,540.3
2464,04/20/10 09:06:00  PM,21.843,37.07,570.2,540.3
2465,04/20/10 09:08:00  PM,21.867,37.072,571.4,539.7
2466,04/20/10 09:10:00  PM,21.843,37.07,575.1,539.7
2467,04/20/10 09:12:00  PM,21.843,37.037,569.6,539.7
2468,04/20/10 09:14:00  PM,21.819,37.068,566.5,539.1
2469,04/20/10 09:16:00  PM,21.819,37.068,568.4,538.5
2470,04/20/10 09:18:00  PM,21.819,37.068,565.3,538.5
2471,04/20/10 09:20:00  PM,21.819,37.002,560.4,537.2
2472,04/20/10 09:22:00  PM,21.795,37.032,553.7,536.6
2473,04/20/10 09:24:00  PM,21.819,37.002,552.5,535.4
2474,04/20/10 09:26:00  PM,21.819,37.002,554.3,534.2
2475,04/20/10 09:28:00  PM,21.795,36.999,551.3,533
2476,04/20/10 09:30:00  PM,21.819,36.969,548.2,531.7
2477,04/20/10 09:32:00  PM,21.819,36.969,547.6,530.5
2478,04/20/10 09:34:00  PM,21.819,36.936,548.2,529.9
2479,04/20/10 09:36:00  PM,21.795,36.934,544,528.7
2480,04/20/10 09:38:00  PM,21.795,36.934,541.5,527.5
2481,04/20/10 09:40:00  PM,21.795,36.901,538.5,525.6
2482,04/20/10 09:42:00  PM,21.795,36.901,531.1,524.4
2483,04/20/10 09:44:00  PM,21.795,36.868,532.4,522.6
2484,04/20/10 09:46:00  PM,21.795,36.835,535.4,521.4
2485,04/20/10 09:48:00  PM,21.795,36.835,535.4,520.1
2486,04/20/10 09:50:00  PM,21.795,36.835,528.7,518.3
2487,04/20/10 09:52:00  PM,21.795,36.868,532.4,517.1
2488,04/20/10 09:54:00  PM,21.795,36.802,529.3,515.9
2489,04/20/10 09:56:00  PM,21.772,36.8,529.3,514
2490,04/20/10 09:58:00  PM,21.772,36.8,532.4,512.8
2491,04/20/10 10:00:00  PM,21.772,36.866,537.2,511.6
2492,04/20/10 10:02:00  PM,21.748,36.863,538.5,511
2493,04/20/10 10:04:00  PM,21.748,36.863,538.5,510.4
2494,04/20/10 10:06:00  PM,21.748,36.863,535.4,509.8
2495,04/20/10 10:08:00  PM,21.724,36.828,533.6,509.2
2496,04/20/10 10:10:00  PM,21.724,36.861,535.4,507.9
2497,04/20/10 10:12:00  PM,21.724,36.795,533,507.3
2498,04/20/10 10:14:00  PM,21.724,36.795,537.2,506.7
2499,04/20/10 10:16:00  PM,21.7,36.793,526.9,506.1
2500,04/20/10 10:18:00  PM,21.7,36.793,530.5,505.5
2501,04/20/10 10:20:00  PM,21.676,36.659,531.1,504.9
2502,04/20/10 10:22:00  PM,21.676,36.593,522.6,503.7
2503,04/20/10 10:24:00  PM,21.652,36.459,516.5,503.1
2504,04/20/10 10:26:00  PM,21.652,36.394,517.1,501.8
2505,04/20/10 10:28:00  PM,21.628,36.325,517.1,501.2
2506,04/20/10 10:30:00  PM,21.604,36.257,506.1,500
2507,04/20/10 10:32:00  PM,21.604,36.126,510.4,498.8
2508,04/20/10 10:34:00  PM,21.581,36.123,506.1,497.6
2509,04/20/10 10:36:00  PM,21.557,36.121,509.2,496.3
2510,04/20/10 10:38:00  PM,21.533,35.987,509.2,495.1
2511,04/20/10 10:40:00  PM,21.533,35.987,509.2,493.9
2512,04/20/10 10:42:00  PM,21.509,36.051,506.1,493.3
2513,04/20/10 10:44:00  PM,21.485,36.048,496.3,491.5
2514,04/20/10 10:46:00  PM,21.485,35.982,504.3,490.2
2515,04/20/10 10:48:00  PM,21.461,35.947,499.4,489.6
2516,04/20/10 10:50:00  PM,21.437,35.879,495.1,488.4
2517,04/20/10 10:52:00  PM,21.413,35.844,494.5,487.2
2518,04/20/10 10:54:00  PM,21.413,35.811,498.2,486
2519,04/20/10 10:56:00  PM,21.39,35.973,499.4,484.7
2520,04/20/10 10:58:00  PM,21.366,35.872,494.5,484.1
2521,04/20/10 11:00:00  PM,21.366,35.773,493.3,482.9
2522,04/20/10 11:02:00  PM,21.342,35.903,491.5,481.7
2523,04/20/10 11:04:00  PM,21.318,35.769,492.7,481.1
2524,04/20/10 11:06:00  PM,21.318,35.769,485.3,479.9
2525,04/20/10 11:08:00  PM,21.294,35.766,483.5,478.6
2526,04/20/10 11:10:00  PM,21.27,35.764,486.6,477.4
2527,04/20/10 11:12:00  PM,21.27,35.764,489.6,476.8
2528,04/20/10 11:14:00  PM,21.246,35.63,486.6,475.6
2529,04/20/10 11:16:00  PM,21.246,35.696,487.2,474.4
2530,04/20/10 11:18:00  PM,21.223,35.628,491.5,473.7
2531,04/20/10 11:20:00  PM,21.199,35.691,481.7,473.1
2532,04/20/10 11:22:00  PM,21.199,35.691,480.5,471.9
2533,04/20/10 11:24:00  PM,21.175,35.623,481.7,471.3
2534,04/20/10 11:26:00  PM,21.175,35.623,482.9,470.7
2535,04/20/10 11:28:00  PM,21.151,35.555,478.6,470.1
2536,04/20/10 11:30:00  PM,21.127,35.618,481.7,469.5
2537,04/20/10 11:32:00  PM,21.127,35.585,479.2,468.9
2538,04/20/10 11:34:00  PM,21.103,35.616,478.6,468.9
2539,04/20/10 11:36:00  PM,21.103,35.517,478.6,468.3
2540,04/20/10 11:38:00  PM,21.079,35.416,484.7,467.6
2541,04/20/10 11:40:00  PM,21.079,35.548,484.7,467.6
2542,04/20/10 11:42:00  PM,21.056,35.546,487.8,468.3
2543,04/20/10 11:44:00  PM,21.056,35.414,481.1,468.3
2544,04/20/10 11:46:00  PM,21.032,35.51,480.5,467.6
2545,04/20/10 11:48:00  PM,21.032,35.543,481.1,467.6
2546,04/20/10 11:50:00  PM,21.008,35.442,470.7,467
2547,04/20/10 11:52:00  PM,21.008,35.409,472.5,466.4
2548,04/20/10 11:54:00  PM,21.008,35.409,475.6,466.4
2549,04/20/10 11:56:00  PM,20.984,35.275,484.7,466.4
2550,04/20/10 11:58:00  PM,20.984,35.176,482.9,467
2551,04/21/10 12:00:00  AM,20.96,34.877,476.8,467
2552,04/21/10 12:02:00  AM,20.96,34.581,482.9,467
2553,04/21/10 12:04:00  AM,20.936,34.578,479.9,467
2554,04/21/10 12:06:00  AM,20.936,34.677,484.1,467
2555,04/21/10 12:08:00  AM,20.913,34.741,482.9,467
2556,04/21/10 12:10:00  AM,20.913,34.84,482.9,467.6
2557,04/21/10 12:12:00  AM,20.913,34.939,477.4,467.6
2558,04/21/10 12:14:00  AM,20.913,35.071,481.7,467.6
